"","Beach.ID","CalendarDate","County","Action","Reason","PossibleSource","MeasureType","WQ.Value","WQ.MeasureUnit","ecoliValue","ecoliUnit","EnterocValue","EnterocUnit","Reason.Elev_bact","closure","contamAd","Reason.Model","Reason.Other","Reason.Rainfall","Reason.Sewage","Source.CSO","Source.Other","Source.Runoff","Source.Spetic","Source.SSO","Source.Storm","Source.Unknown","Source.Wildlife","daysSinceJune1"
"7348","NY835985",2016-06-10,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
"7349","NY835985",2016-06-11,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"7350","NY835985",2016-06-12,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"7351","NY835985",2016-06-13,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
"7352","NY835985",2016-06-14,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
"7353","NY835985",2016-06-15,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
"7354","NY835985",2016-06-16,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
"7355","NY835985",2016-06-17,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"7356","NY835985",2016-06-18,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"7357","NY835985",2016-06-19,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
"7358","NY835985",2016-06-20,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
"7359","NY835985",2016-06-21,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"7360","NY835985",2016-06-22,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
"7361","NY835985",2016-06-23,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
"7362","NY835985",2016-06-24,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
"7363","NY835985",2016-06-25,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"7364","NY835985",2016-06-26,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
"7365","NY835985",2016-06-27,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
"7366","NY835985",2016-06-28,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
"7367","NY835985",2016-06-29,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
"7368","NY835985",2016-06-30,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
"7369","NY835985",2016-07-01,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
"7370","NY835985",2016-07-02,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
"7371","NY835985",2016-07-03,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
"7372","NY835985",2016-07-04,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
"7373","NY835985",2016-07-05,"SUFFOLK",3,4,6,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,34
"7374","NY835985",2016-07-06,"SUFFOLK",3,4,6,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,35
"7375","NY835985",2016-07-07,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
"7376","NY835985",2016-07-08,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
"7377","NY835985",2016-07-09,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
"7378","NY835985",2016-07-10,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
"7379","NY835985",2016-07-11,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
"7380","NY835985",2016-07-12,"SUFFOLK",0,0,0,"Enterococcus",156,"#/100ml",NA,NA,156,"#/100ml",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
"7381","NY835985",2016-07-13,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
"7382","NY835985",2016-07-14,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
"7383","NY835985",2016-07-15,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
"7384","NY835985",2016-07-16,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
"7385","NY835985",2016-07-17,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
"7386","NY835985",2016-07-18,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47
"7387","NY835985",2016-07-19,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
"7388","NY835985",2016-07-20,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49
"7389","NY835985",2016-07-21,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
"7390","NY835985",2016-07-22,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
"7391","NY835985",2016-07-23,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52
"7392","NY835985",2016-07-24,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
"7393","NY835985",2016-07-25,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
"7394","NY835985",2016-07-26,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
"7395","NY835985",2016-07-27,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56
"7396","NY835985",2016-07-28,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57
"7397","NY835985",2016-07-29,"SUFFOLK",3,4,6,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,58
"7398","NY835985",2016-07-30,"SUFFOLK",3,4,6,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,59
"7399","NY835985",2016-07-31,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
"7400","NY835985",2016-08-01,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61
"7401","NY839114",2016-06-01,"ERIE",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7402","NY839114",2016-06-02,"ERIE",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"7403","NY839114",2016-06-03,"ERIE",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"7404","NY839114",2016-06-04,"ERIE",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"7405","NY839114",2016-06-05,"ERIE",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"7406","NY839114",2016-06-06,"ERIE",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"7407","NY839114",2016-06-07,"ERIE",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"7408","NY839114",2016-06-08,"ERIE",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"7409","NY839114",2016-06-09,"ERIE",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"7410","NY839114",2016-06-10,"ERIE",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
"7411","NY839114",2016-06-11,"ERIE",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"7412","NY839114",2016-06-12,"ERIE",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"7413","NY839114",2016-06-13,"ERIE",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
"7414","NY839114",2016-06-14,"ERIE",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
"7415","NY839114",2016-06-15,"ERIE",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
"7416","NY839114",2016-06-16,"ERIE",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
"7417","NY839114",2016-06-17,"ERIE",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"7418","NY839114",2016-06-18,"ERIE",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"7419","NY839114",2016-06-19,"ERIE",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
"7420","NY839114",2016-06-20,"ERIE",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
"7421","NY839114",2016-06-21,"ERIE",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"7422","NY839114",2016-06-22,"ERIE",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
"7423","NY839114",2016-06-23,"ERIE",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
"7424","NY839114",2016-06-24,"ERIE",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
"7425","NY839114",2016-06-25,"ERIE",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"7426","NY839114",2016-06-26,"ERIE",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
"7427","NY839114",2016-06-27,"ERIE",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
"7428","NY839114",2016-06-28,"ERIE",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
"7429","NY839114",2016-06-29,"ERIE",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
"7430","NY839114",2016-06-30,"ERIE",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
"7431","NY839114",2016-07-01,"ERIE",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
"7432","NY839114",2016-07-02,"ERIE",0,0,0,"Escherichia coli",80,"#/100ml",80,"#/100ml",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
"7433","NY839114",2016-07-03,"ERIE",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
"7434","NY839114",2016-07-04,"ERIE",0,0,0,"Escherichia coli",1,"#/100ml",1,"#/100ml",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
"7435","NY839114",2016-07-05,"ERIE",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
"7436","NY839114",2016-07-06,"ERIE",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
"7437","NY839114",2016-07-07,"ERIE",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
"7438","NY839114",2016-07-08,"ERIE",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
"7439","NY839114",2016-07-09,"ERIE",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
"7440","NY839114",2016-07-10,"ERIE",0,0,0,"Escherichia coli",20,"#/100ml",20,"#/100ml",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
"7441","NY839114",2016-07-11,"ERIE",0,0,0,"Escherichia coli",10,"#/100ml",10,"#/100ml",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
"7442","NY839114",2016-07-12,"ERIE",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
"7443","NY839114",2016-07-13,"ERIE",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
"7444","NY839114",2016-07-14,"ERIE",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
"7445","NY839114",2016-07-15,"ERIE",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
"7446","NY839114",2016-07-16,"ERIE",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
"7447","NY839114",2016-07-17,"ERIE",0,0,0,"Escherichia coli",NA,"-",NA,"-",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
"7448","NY839114",2016-07-18,"ERIE",1,2,7,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,47
"7449","NY839114",2016-07-19,"ERIE",1,2,7,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,48
"7450","NY839114",2016-07-20,"ERIE",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49
"7451","NY839114",2016-07-21,"ERIE",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
"7452","NY839114",2016-07-22,"ERIE",0,0,0,"Escherichia coli",100,"#/100ml",100,"#/100ml",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
"7453","NY839114",2016-07-23,"ERIE",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52
"7454","NY839114",2016-07-24,"ERIE",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
"7455","NY839114",2016-07-25,"ERIE",1,2,7,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,54
"7456","NY839114",2016-07-26,"ERIE",1,2,7,"Escherichia coli",NA,"-",NA,"-",NA,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,55
"7457","NY839114",2016-07-27,"ERIE",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56
"7458","NY839114",2016-07-28,"ERIE",0,0,0,"Escherichia coli",NA,"-",NA,"-",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57
"7459","NY839114",2016-07-29,"ERIE",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
"7460","NY839114",2016-07-30,"ERIE",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
"7461","NY839114",2016-07-31,"ERIE",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
"7462","NY839114",2016-08-01,"ERIE",0,0,0,"Escherichia coli",NA,"-",NA,"-",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61
"7463","NY839446",2016-07-21,"NASSAU",NA,NA,NA,"Enterococcus",NA,"-",NA,NA,NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50
"7464","NY842523",2016-06-09,"NASSAU",NA,NA,NA,"Enterococcus",1,"#/100ml",NA,NA,1,"#/100ml",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"7465","NY842523",2016-06-23,"NASSAU",NA,NA,NA,"Enterococcus",NA,"-",NA,NA,NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22
"7466","NY843314",2016-06-01,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7467","NY843314",2016-06-02,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"7468","NY843314",2016-06-03,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"7469","NY843314",2016-06-04,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"7470","NY843314",2016-06-05,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"7471","NY843314",2016-06-06,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"7472","NY843314",2016-06-07,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"7473","NY843314",2016-06-08,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"7474","NY843314",2016-06-09,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"7475","NY843314",2016-06-10,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
"7476","NY843314",2016-06-11,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"7477","NY843314",2016-06-12,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"7478","NY843314",2016-06-13,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
"7479","NY843314",2016-06-14,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
"7480","NY843314",2016-06-15,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
"7481","NY843314",2016-06-16,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
"7482","NY843314",2016-06-17,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"7483","NY843314",2016-06-18,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"7484","NY843314",2016-06-19,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
"7485","NY843314",2016-06-20,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
"7486","NY843314",2016-06-21,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"7487","NY843314",2016-06-22,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
"7488","NY843314",2016-06-23,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
"7489","NY843314",2016-06-24,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
"7490","NY843314",2016-06-25,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"7491","NY843314",2016-06-26,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
"7492","NY843314",2016-06-27,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
"7493","NY843314",2016-06-28,"SUFFOLK",0,0,0,"Enterococcus",NA,"-",NA,NA,NA,"-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
"7494","NY843314",2016-06-29,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
"7495","NY843314",2016-06-30,"SUFFOLK",0,0,0,"Enterococcus",NA,"-",NA,NA,NA,"-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
"7496","NY843314",2016-07-01,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
"7497","NY843314",2016-07-02,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
"7498","NY843314",2016-07-03,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
"7499","NY843314",2016-07-04,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
"7500","NY843314",2016-07-05,"SUFFOLK",3,4,6,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,34
"7501","NY843314",2016-07-06,"SUFFOLK",3,4,6,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,35
"7502","NY843314",2016-07-07,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
"7503","NY843314",2016-07-08,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
"7504","NY843314",2016-07-09,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
"7505","NY843314",2016-07-10,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
"7506","NY843314",2016-07-11,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
"7507","NY843314",2016-07-12,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
"7508","NY843314",2016-07-13,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
"7509","NY843314",2016-07-14,"SUFFOLK",0,0,0,"Enterococcus",12,"#/100ml",NA,NA,12,"#/100ml",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
"7510","NY843314",2016-07-15,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
"7511","NY843314",2016-07-16,"SUFFOLK",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
